type	time	latitude	longitude	altitude (m)	name	desc
T	2023-09-16 19:44:41.001	38.993436400	-76.868614800	0.0		
T	2023-09-16 19:44:42.001	38.993436400	-76.868614800	0.0		
T	2023-09-16 19:44:43.001	38.993496400	-76.868560500	0.0		
T	2023-09-16 19:44:44.002	38.993540900	-76.868485100	0.0		
T	2023-09-16 19:44:45.001	38.993570400	-76.868433100	0.0		
T	2023-09-16 19:44:46.002	38.993601800	-76.868390200	0.0		
T	2023-09-16 19:44:47.001	38.993642000	-76.868361800	0.0		
T	2023-09-16 19:44:48.001	38.993688300	-76.868340200	0.0		
T	2023-09-16 19:44:49.001	38.993744100	-76.868322700	0.0		
T	2023-09-16 19:44:50	38.993804500	-76.868308600	0.0		
T	2023-09-16 19:44:51.001	38.993861400	-76.868295500	0.0		
T	2023-09-16 19:44:52.001	38.993918300	-76.868287200	0.0		
T	2023-09-16 19:44:53.001	38.993975000	-76.868279200	0.0		
T	2023-09-16 19:44:54	38.994025600	-76.868272700	0.0		
T	2023-09-16 19:44:55.001	38.994070800	-76.868263200	0.0		
T	2023-09-16 19:44:56.001	38.994122700	-76.868249500	0.0		
T	2023-09-16 19:44:57.001	38.994178200	-76.868241100	0.0		
T	2023-09-16 19:44:58.001	38.994234600	-76.868230800	0.0		
T	2023-09-16 19:44:59	38.994294500	-76.868217800	0.0		
T	2023-09-16 19:45:00.001	38.994349300	-76.868208200	0.0		
T	2023-09-16 19:45:01.001	38.994402200	-76.868206000	0.0		
T	2023-09-16 19:45:02.001	38.994445100	-76.868205300	0.0		
T	2023-09-16 19:45:03.001	38.994480500	-76.868198100	0.0		
T	2023-09-16 19:45:04.001	38.994511700	-76.868192600	0.0		
T	2023-09-16 19:45:05.001	38.994546600	-76.868190700	0.0		
T	2023-09-16 19:45:06.001	38.994583700	-76.868191700	0.0		
T	2023-09-16 19:45:07.001	38.994625800	-76.868187700	0.0		
T	2023-09-16 19:45:08	38.994668000	-76.868182000	0.0		
T	2023-09-16 19:45:09.002	38.994702100	-76.868160700	0.0		
T	2023-09-16 19:45:10	38.994702100	-76.868160700	0.0		
T	2023-09-16 19:45:11	38.994786400	-76.868152900	0.0		
T	2023-09-16 19:45:12.001	38.994837000	-76.868158600	0.0		
T	2023-09-16 19:45:13.001	38.994882900	-76.868146100	0.0		
T	2023-09-16 19:45:14.001	38.994932800	-76.868144200	0.0		
T	2023-09-16 19:45:15.001	38.994980200	-76.868137400	0.0		
T	2023-09-16 19:45:16.001	38.995026600	-76.868131800	0.0		
T	2023-09-16 19:45:17.001	38.995072900	-76.868131300	0.0		
T	2023-09-16 19:45:18.001	38.995072900	-76.868131300	0.0		
T	2023-09-16 19:45:19.001	38.995127000	-76.868115100	0.0		
T	2023-09-16 19:45:20.002	38.995189400	-76.868097800	0.0		
T	2023-09-16 19:45:21.001	38.995237200	-76.868097900	0.0		
T	2023-09-16 19:45:22.002	38.995292500	-76.868104400	0.0		
T	2023-09-16 19:45:23.002	38.995292500	-76.868104400	0.0		
T	2023-09-16 19:45:24	38.995373600	-76.868101200	0.0		
T	2023-09-16 19:45:25.001	38.995426700	-76.868096500	0.0		
T	2023-09-16 19:45:26.001	38.995474000	-76.868095900	0.0		
T	2023-09-16 19:45:27.001	38.995511600	-76.868097300	0.0		
T	2023-09-16 19:45:28.001	38.995511600	-76.868097300	0.0		
T	2023-09-16 19:45:29	38.995565400	-76.868102800	0.0		
T	2023-09-16 19:45:30	38.995628600	-76.868120700	0.0		
T	2023-09-16 19:45:31.001	38.995661500	-76.868136900	0.0		
T	2023-09-16 19:45:32.001	38.995661500	-76.868136900	0.0		
T	2023-09-16 19:45:33.001	38.995704200	-76.868174000	0.0		
T	2023-09-16 19:45:34.001	38.995732500	-76.868201500	0.0		
T	2023-09-16 19:45:35	38.995753400	-76.868236900	0.0		
T	2023-09-16 19:45:36	38.995777700	-76.868270600	0.0		
T	2023-09-16 19:45:37	38.995777700	-76.868270600	0.0		
T	2023-09-16 19:45:38	38.995822900	-76.868343400	0.0		
T	2023-09-16 19:45:39.001	38.995845700	-76.868390300	0.0		
T	2023-09-16 19:45:40	38.995868600	-76.868437200	0.0		
T	2023-09-16 19:45:41	38.995868600	-76.868437200	0.0		
T	2023-09-16 19:45:42.001	38.995906600	-76.868502300	0.0		
T	2023-09-16 19:45:43.001	38.995935000	-76.868549200	0.0		
T	2023-09-16 19:45:44.001	38.995964900	-76.868589500	0.0		
T	2023-09-16 19:45:45	38.995992200	-76.868630100	0.0		
T	2023-09-16 19:45:46	38.995992200	-76.868630100	0.0		
T	2023-09-16 19:45:47.001	38.996023700	-76.868696400	0.0		
T	2023-09-16 19:45:48.001	38.996037200	-76.868739000	0.0		
T	2023-09-16 19:45:49.001	38.996051700	-76.868779400	0.0		
T	2023-09-16 19:45:50.001	38.996068000	-76.868821800	0.0		
T	2023-09-16 19:45:51	38.996068000	-76.868821800	0.0		
T	2023-09-16 19:45:52.001	38.996093900	-76.868897700	0.0		
T	2023-09-16 19:45:53.016	38.996111200	-76.868939700	0.0		
T	2023-09-16 19:45:54.001	38.996125000	-76.868986300	0.0		
T	2023-09-16 19:45:55.001	38.996139300	-76.869033600	0.0		
T	2023-09-16 19:45:56	38.996153300	-76.869082500	0.0		
T	2023-09-16 19:45:57.001	38.996153300	-76.869082500	0.0		
T	2023-09-16 19:45:58	38.996175300	-76.869158200	0.0		
T	2023-09-16 19:45:59.001	38.996187800	-76.869203100	0.0		
T	2023-09-16 19:46:00	38.996201900	-76.869246800	0.0		
T	2023-09-16 19:46:01	38.996213300	-76.869288600	0.0		
T	2023-09-16 19:46:02.001	38.996213300	-76.869288600	0.0		
T	2023-09-16 19:46:03.001	38.996225400	-76.869337100	0.0		
T	2023-09-16 19:46:04.001	38.996240900	-76.869384300	0.0		
T	2023-09-16 19:46:05.001	38.996258900	-76.869451700	0.0		
T	2023-09-16 19:46:06.001	38.996268200	-76.869499400	0.0		
T	2023-09-16 19:46:07.001	38.996273900	-76.869526700	0.0		
T	2023-09-16 19:46:08.001	38.996285000	-76.869570700	0.0		
T	2023-09-16 19:46:09.001	38.996285000	-76.869570700	0.0		
T	2023-09-16 19:46:10	38.996298000	-76.869621800	0.0		
T	2023-09-16 19:46:11	38.996315800	-76.869687000	0.0		
T	2023-09-16 19:46:12.001	38.996321400	-76.869722700	0.0		
T	2023-09-16 19:46:13.001	38.996321400	-76.869722700	0.0		
T	2023-09-16 19:46:14.001	38.996335500	-76.869788600	0.0		
T	2023-09-16 19:46:15.001	38.996335800	-76.869823500	0.0		
T	2023-09-16 19:46:16.001	38.996339400	-76.869863000	0.0		
T	2023-09-16 19:46:17.001	38.996344600	-76.869890800	0.0		
T	2023-09-16 19:46:18	38.996344600	-76.869890800	0.0		
T	2023-09-16 19:46:19.001	38.996347300	-76.869951200	0.0		
T	2023-09-16 19:46:20.001	38.996347700	-76.869990300	0.0		
T	2023-09-16 19:46:21.001	38.996348800	-76.870019100	0.0		
T	2023-09-16 19:46:22.001	38.996353200	-76.870045300	0.0		
T	2023-09-16 19:46:23.002	38.996352300	-76.870075500	0.0		
T	2023-09-16 19:46:24.001	38.996352300	-76.870075500	0.0		
T	2023-09-16 19:46:25.001	38.996352300	-76.870075500	0.0		
T	2023-09-16 19:46:26.002	38.996354100	-76.870092100	0.0		
T	2023-09-16 19:46:27	38.996354100	-76.870092100	0.0		
T	2023-09-16 19:46:28.001	38.996353600	-76.870110500	0.0		
T	2023-09-16 19:46:29.001	38.996353600	-76.870110500	0.0		
T	2023-09-16 19:46:30.001	38.996355600	-76.870124900	0.0		
T	2023-09-16 19:46:31.001	38.996355600	-76.870124900	0.0		
T	2023-09-16 19:46:32.001	38.996355100	-76.870143700	0.0		
T	2023-09-16 19:46:33.002	38.996353700	-76.870159500	0.0		
T	2023-09-16 19:46:34	38.996350500	-76.870190400	0.0		
T	2023-09-16 19:46:35	38.996350300	-76.870228100	0.0		
T	2023-09-16 19:46:36.002	38.996346000	-76.870260400	0.0		
T	2023-09-16 19:46:37.001	38.996343300	-76.870296400	0.0		
T	2023-09-16 19:46:38.001	38.996337200	-76.870335300	0.0		
T	2023-09-16 19:46:39.001	38.996339400	-76.870382700	0.0		
T	2023-09-16 19:46:40.001	38.996339400	-76.870382700	0.0		
T	2023-09-16 19:46:41	38.996328400	-76.870419000	0.0		
T	2023-09-16 19:46:42.001	38.996320200	-76.870461600	0.0		
T	2023-09-16 19:46:43.002	38.996310000	-76.870519700	0.0		
T	2023-09-16 19:46:44.001	38.996310000	-76.870519700	0.0		
T	2023-09-16 19:46:45.001	38.996304300	-76.870566000	0.0		
T	2023-09-16 19:46:46.001	38.996295600	-76.870604700	0.0		
T	2023-09-16 19:46:47	38.996287500	-76.870636100	0.0		
T	2023-09-16 19:46:48.001	38.996293300	-76.870665300	0.0		
T	2023-09-16 19:46:49.001	38.996331800	-76.870676200	0.0		
T	2023-09-16 19:46:50.001	38.996364600	-76.870698600	0.0		
T	2023-09-16 19:46:51.001	38.996393300	-76.870719200	0.0		
T	2023-09-16 19:46:52.001	38.996430400	-76.870743700	0.0		
T	2023-09-16 19:46:53.001	38.996430400	-76.870743700	0.0		
T	2023-09-16 19:46:54.002	38.996465600	-76.870762800	0.0		
T	2023-09-16 19:46:55	38.996500100	-76.870777700	0.0		
T	2023-09-16 19:46:56	38.996528100	-76.870793200	0.0		
T	2023-09-16 19:46:57.001	38.996555700	-76.870810200	0.0		
T	2023-09-16 19:46:58.001	38.996587500	-76.870831000	0.0		
T	2023-09-16 19:46:59.001	38.996623200	-76.870849300	0.0		
T	2023-09-16 19:47:00	38.996657700	-76.870865600	0.0		
T	2023-09-16 19:47:01.001	38.996685800	-76.870876900	0.0		
T	2023-09-16 19:47:02	38.996685800	-76.870876900	0.0		
T	2023-09-16 19:47:03.002	38.996718100	-76.870895900	0.0		
T	2023-09-16 19:47:04.001	38.996750100	-76.870912200	0.0		
T	2023-09-16 19:47:05	38.996785300	-76.870927200	0.0		
T	2023-09-16 19:47:06.001	38.996840000	-76.870950600	0.0		
T	2023-09-16 19:47:07.001	38.996875500	-76.870974600	0.0		
T	2023-09-16 19:47:08.001	38.996911600	-76.870996100	0.0		
T	2023-09-16 19:47:09	38.996911600	-76.870996100	0.0		
T	2023-09-16 19:47:10.001	38.996970700	-76.871023100	0.0		
T	2023-09-16 19:47:11.001	38.997003400	-76.871049500	0.0		
T	2023-09-16 19:47:12	38.997003400	-76.871049500	0.0		
T	2023-09-16 19:47:13.001	38.997069100	-76.871077000	0.0		
T	2023-09-16 19:47:14.001	38.997116600	-76.871099600	0.0		
T	2023-09-16 19:47:15.001	38.997160900	-76.871124300	0.0		
T	2023-09-16 19:47:16.001	38.997160900	-76.871124300	0.0		
T	2023-09-16 19:47:17.001	38.997212800	-76.871149500	0.0		
T	2023-09-16 19:47:18	38.997259900	-76.871169500	0.0		
T	2023-09-16 19:47:19	38.997301400	-76.871190000	0.0		
T	2023-09-16 19:47:20.001	38.997354300	-76.871216900	0.0		
T	2023-09-16 19:47:21.001	38.997354300	-76.871216900	0.0		
T	2023-09-16 19:47:22	38.997387800	-76.871241900	0.0		
T	2023-09-16 19:47:23.001	38.997432100	-76.871271900	0.0		
T	2023-09-16 19:47:24.001	38.997432100	-76.871271900	0.0		
T	2023-09-16 19:47:25.001	38.997476900	-76.871302400	0.0		
T	2023-09-16 19:47:26.002	38.997502000	-76.871321200	0.0		
T	2023-09-16 19:47:27.001	38.997518600	-76.871335300	0.0		
T	2023-09-16 19:47:28.001	38.997540900	-76.871353700	0.0		
T	2023-09-16 19:47:29	38.997540900	-76.871353700	0.0		
T	2023-09-16 19:47:30.001	38.997562900	-76.871370700	0.0		
T	2023-09-16 19:47:31.001	38.997594500	-76.871390500	0.0		
T	2023-09-16 19:47:32.001	38.997619000	-76.871408200	0.0		
T	2023-09-16 19:47:33.001	38.997619000	-76.871408200	0.0		
T	2023-09-16 19:47:34	38.997654300	-76.871435100	0.0		
T	2023-09-16 19:47:35	38.997689000	-76.871458000	0.0		
T	2023-09-16 19:47:36.001	38.997721000	-76.871482400	0.0		
T	2023-09-16 19:47:37	38.997756500	-76.871512700	0.0		
T	2023-09-16 19:47:38	38.997790800	-76.871539900	0.0		
T	2023-09-16 19:47:39.001	38.997832100	-76.871566900	0.0		
T	2023-09-16 19:47:40	38.997832100	-76.871566900	0.0		
T	2023-09-16 19:47:41	38.997883200	-76.871607000	0.0		
T	2023-09-16 19:47:42	38.997913800	-76.871630400	0.0		
T	2023-09-16 19:47:43.001	38.997913800	-76.871630400	0.0		
T	2023-09-16 19:47:44.001	38.997974000	-76.871666700	0.0		
T	2023-09-16 19:47:45	38.998006000	-76.871691500	0.0		
T	2023-09-16 19:47:46.002	38.998042000	-76.871714700	0.0		
T	2023-09-16 19:47:47	38.998079500	-76.871737400	0.0		
T	2023-09-16 19:47:48.001	38.998119000	-76.871769300	0.0		
T	2023-09-16 19:47:49.001	38.998119000	-76.871769300	0.0		
T	2023-09-16 19:47:50.001	38.998173100	-76.871802500	0.0		
T	2023-09-16 19:47:51.001	38.998253700	-76.871874800	0.0		
T	2023-09-16 19:47:52.001	38.998297800	-76.871910800	0.0		
T	2023-09-16 19:47:53.001	38.998337500	-76.871936000	0.0		
T	2023-09-16 19:47:54.002	38.998337500	-76.871936000	0.0		
T	2023-09-16 19:47:55	38.998393100	-76.871986900	0.0		
T	2023-09-16 19:47:56	38.998393100	-76.871986900	0.0		
T	2023-09-16 19:47:57.001	38.998433300	-76.872021700	0.0		
T	2023-09-16 19:47:58	38.998470900	-76.872054800	0.0		
T	2023-09-16 19:47:59.001	38.998496100	-76.872083900	0.0		
T	2023-09-16 19:48:00	38.998526000	-76.872114200	0.0		
T	2023-09-16 19:48:01.001	38.998551700	-76.872141200	0.0		
T	2023-09-16 19:48:02.001	38.998590500	-76.872169300	0.0		
T	2023-09-16 19:48:03.002	38.998622400	-76.872191900	0.0		
T	2023-09-16 19:48:04.001	38.998660700	-76.872219600	0.0		
T	2023-09-16 19:48:05	38.998660700	-76.872219600	0.0		
T	2023-09-16 19:48:06.001	38.998699200	-76.872249800	0.0		
T	2023-09-16 19:48:07.001	38.998743500	-76.872269400	0.0		
T	2023-09-16 19:48:08.001	38.998778800	-76.872283900	0.0		
T	2023-09-16 19:48:09.001	38.998822500	-76.872301500	0.0		
T	2023-09-16 19:48:10.001	38.998884200	-76.872315500	0.0		
T	2023-09-16 19:48:11.001	38.998937100	-76.872321300	0.0		
T	2023-09-16 19:48:12.001	38.998986500	-76.872329100	0.0		
T	2023-09-16 19:48:13.001	38.999031200	-76.872335000	0.0		
T	2023-09-16 19:48:14.001	38.999076700	-76.872344000	0.0		
T	2023-09-16 19:48:15.001	38.999119200	-76.872356600	0.0		
T	2023-09-16 19:48:16.001	38.999119200	-76.872356600	0.0		
T	2023-09-16 19:48:17.001	38.999164600	-76.872368800	0.0		
T	2023-09-16 19:48:18.001	38.999224000	-76.872374600	0.0		
T	2023-09-16 19:48:19.001	38.999263500	-76.872373000	0.0		
T	2023-09-16 19:48:20.001	38.999263500	-76.872373000	0.0		
T	2023-09-16 19:48:21.001	38.999338300	-76.872374800	0.0		
T	2023-09-16 19:48:22.001	38.999389700	-76.872375600	0.0		
T	2023-09-16 19:48:23.002	38.999430500	-76.872372800	0.0		
T	2023-09-16 19:48:24.001	38.999430500	-76.872372800	0.0		
T	2023-09-16 19:48:25.001	38.999485400	-76.872374400	0.0		
T	2023-09-16 19:48:26	38.999520900	-76.872380700	0.0		
T	2023-09-16 19:48:27.001	38.999556400	-76.872385500	0.0		
T	2023-09-16 19:48:28	38.999599000	-76.872397900	0.0		
T	2023-09-16 19:48:29	38.999599000	-76.872397900	0.0		
T	2023-09-16 19:48:30	38.999638800	-76.872420200	0.0		
T	2023-09-16 19:48:31.001	38.999673500	-76.872435800	0.0		
T	2023-09-16 19:48:32	38.999722700	-76.872455900	0.0		
T	2023-09-16 19:48:33.003	38.999764400	-76.872468500	0.0		
T	2023-09-16 19:48:34.001	38.999764400	-76.872468500	0.0		
T	2023-09-16 19:48:35.001	38.999806200	-76.872492900	0.0		
T	2023-09-16 19:48:36	38.999838600	-76.872513200	0.0		
T	2023-09-16 19:48:37	38.999897300	-76.872550800	0.0		
T	2023-09-16 19:48:38.001	38.999947700	-76.872564800	0.0		
T	2023-09-16 19:48:39.001	38.999947700	-76.872564800	0.0		
T	2023-09-16 19:48:40.001	39.000022000	-76.872591400	0.0		
T	2023-09-16 19:48:41.001	39.000056300	-76.872614600	0.0		
T	2023-09-16 19:48:42.001	39.000090100	-76.872656800	0.0		
T	2023-09-16 19:48:43.001	39.000123800	-76.872688800	0.0		
T	2023-09-16 19:48:44.001	39.000123800	-76.872688800	0.0		
T	2023-09-16 19:48:45.002	39.000172800	-76.872739700	0.0		
T	2023-09-16 19:48:46.001	39.000218900	-76.872768700	0.0		
T	2023-09-16 19:48:47.001	39.000259000	-76.872789600	0.0		
T	2023-09-16 19:48:48.001	39.000311200	-76.872815100	0.0		
T	2023-09-16 19:48:49.001	39.000311200	-76.872815100	0.0		
T	2023-09-16 19:48:50	39.000400000	-76.872869000	0.0		
T	2023-09-16 19:48:51.001	39.000400000	-76.872869000	0.0		
T	2023-09-16 19:48:52.001	39.000441100	-76.872898900	0.0		
T	2023-09-16 19:48:53.001	39.000500300	-76.872944900	0.0		
T	2023-09-16 19:48:54.001	39.000531600	-76.872979500	0.0		
T	2023-09-16 19:48:55.001	39.000564900	-76.873019900	0.0		
T	2023-09-16 19:48:56	39.000564900	-76.873019900	0.0		
T	2023-09-16 19:48:57	39.000604300	-76.873062300	0.0		
T	2023-09-16 19:48:58	39.000634400	-76.873095900	0.0		
T	2023-09-16 19:48:59	39.000663700	-76.873122700	0.0		
T	2023-09-16 19:49:00.001	39.000710700	-76.873159800	0.0		
T	2023-09-16 19:49:01	39.000757200	-76.873201300	0.0		
T	2023-09-16 19:49:02.001	39.000796100	-76.873235900	0.0		
T	2023-09-16 19:49:03.002	39.000833700	-76.873277100	0.0		
T	2023-09-16 19:49:04.001	39.000872700	-76.873319800	0.0		
T	2023-09-16 19:49:05	39.000910100	-76.873364100	0.0		
T	2023-09-16 19:49:06.001	39.000945700	-76.873416700	0.0		
T	2023-09-16 19:49:07.001	39.000978000	-76.873471300	0.0		
T	2023-09-16 19:49:08.002	39.001011500	-76.873524300	0.0		
T	2023-09-16 19:49:09.001	39.001045500	-76.873575700	0.0		
T	2023-09-16 19:49:10.001	39.001081000	-76.873629400	0.0		
T	2023-09-16 19:49:11.001	39.001113800	-76.873685900	0.0		
T	2023-09-16 19:49:12.001	39.001146700	-76.873739700	0.0		
T	2023-09-16 19:49:13.002	39.001178200	-76.873792200	0.0		
T	2023-09-16 19:49:14.001	39.001209000	-76.873847200	0.0		
T	2023-09-16 19:49:15.001	39.001240900	-76.873904900	0.0		
T	2023-09-16 19:49:16.001	39.001240900	-76.873904900	0.0		
T	2023-09-16 19:49:17.001	39.001298300	-76.874018500	0.0		
T	2023-09-16 19:49:18.001	39.001321000	-76.874075100	0.0		
T	2023-09-16 19:49:19.001	39.001338600	-76.874131800	0.0		
T	2023-09-16 19:49:20.001	39.001352700	-76.874186400	0.0		
T	2023-09-16 19:49:21.001	39.001366100	-76.874236900	0.0		
T	2023-09-16 19:49:22.001	39.001385300	-76.874289400	0.0		
T	2023-09-16 19:49:23.001	39.001409400	-76.874342400	0.0		
T	2023-09-16 19:49:24.001	39.001432000	-76.874396900	0.0		
T	2023-09-16 19:49:25.001	39.001447400	-76.874447300	0.0		
T	2023-09-16 19:49:26.002	39.001460600	-76.874500700	0.0		
T	2023-09-16 19:49:27.001	39.001473400	-76.874550700	0.0		
T	2023-09-16 19:49:28	39.001481400	-76.874584700	0.0		
T	2023-09-16 19:49:29	39.001487800	-76.874600100	0.0		
T	2023-09-16 19:49:30.001	39.001487800	-76.874600100	0.0		
T	2023-09-16 19:49:31	39.001481100	-76.874619400	0.0		
T	2023-09-16 19:49:32	39.001481100	-76.874619400	0.0		
T	2023-09-16 19:49:33.001	39.001477500	-76.874638200	0.0		
T	2023-09-16 19:49:34.001	39.001478400	-76.874653200	0.0		
T	2023-09-16 19:49:35.001	39.001480400	-76.874681100	0.0		
T	2023-09-16 19:49:36.001	39.001484500	-76.874719800	0.0		
T	2023-09-16 19:49:37.003	39.001487700	-76.874759300	0.0		
T	2023-09-16 19:49:38.001	39.001487100	-76.874804700	0.0		
T	2023-09-16 19:49:39.001	39.001485000	-76.874854100	0.0		
T	2023-09-16 19:49:40.001	39.001485000	-76.874854100	0.0		
T	2023-09-16 19:49:41.001	39.001483500	-76.874939900	0.0		
T	2023-09-16 19:49:42	39.001491500	-76.874991700	0.0		
T	2023-09-16 19:49:43.001	39.001491500	-76.874991700	0.0		
T	2023-09-16 19:49:44.001	39.001501800	-76.875073300	0.0		
T	2023-09-16 19:49:45	39.001503900	-76.875128500	0.0		
T	2023-09-16 19:49:46.003	39.001502000	-76.875181600	0.0		
T	2023-09-16 19:49:47	39.001499600	-76.875236200	0.0		
T	2023-09-16 19:49:48	39.001497000	-76.875297800	0.0		
T	2023-09-16 19:49:49	39.001497000	-76.875297800	0.0		
T	2023-09-16 19:49:50	39.001508300	-76.875374600	0.0		
T	2023-09-16 19:49:51.001	39.001535400	-76.875412800	0.0		
T	2023-09-16 19:49:52.001	39.001589500	-76.875458000	0.0		
T	2023-09-16 19:49:53.02	39.001589500	-76.875458000	0.0		
T	2023-09-16 19:49:54.002	39.001663600	-76.875520100	0.0		
T	2023-09-16 19:49:55	39.001704300	-76.875553300	0.0		
T	2023-09-16 19:49:56	39.001746000	-76.875582300	0.0		
T	2023-09-16 19:49:57	39.001746000	-76.875582300	0.0		
T	2023-09-16 19:49:58.001	39.001798300	-76.875609200	0.0		
T	2023-09-16 19:49:59	39.001854800	-76.875636800	0.0		
T	2023-09-16 19:50:00.001	39.001892800	-76.875657600	0.0		
T	2023-09-16 19:50:01.002	39.001925700	-76.875681500	0.0		
T	2023-09-16 19:50:02	39.001925700	-76.875681500	0.0		
T	2023-09-16 19:50:03	39.001979400	-76.875738300	0.0		
T	2023-09-16 19:50:04.001	39.002008000	-76.875767100	0.0		
T	2023-09-16 19:50:05.001	39.002037300	-76.875795700	0.0		
T	2023-09-16 19:50:06.001	39.002037300	-76.875795700	0.0		
T	2023-09-16 19:50:07.001	39.002070700	-76.875835800	0.0		
T	2023-09-16 19:50:08.001	39.002116200	-76.875881800	0.0		
T	2023-09-16 19:50:09.001	39.002145400	-76.875908300	0.0		
T	2023-09-16 19:50:10	39.002172600	-76.875938500	0.0		
T	2023-09-16 19:50:11.001	39.002172600	-76.875938500	0.0		
T	2023-09-16 19:50:12.001	39.002224000	-76.875985700	0.0		
T	2023-09-16 19:50:13.002	39.002250300	-76.876009800	0.0		
T	2023-09-16 19:50:14.001	39.002281700	-76.876051700	0.0		
T	2023-09-16 19:50:15	39.002308600	-76.876073800	0.0		
T	2023-09-16 19:50:16	39.002308600	-76.876073800	0.0		
T	2023-09-16 19:50:17.001	39.002327800	-76.876140900	0.0		
T	2023-09-16 19:50:18.001	39.002337600	-76.876181200	0.0		
T	2023-09-16 19:50:19.001	39.002352500	-76.876226100	0.0		
T	2023-09-16 19:50:20.001	39.002352500	-76.876226100	0.0		
T	2023-09-16 19:50:21.001	39.002361700	-76.876288700	0.0		
T	2023-09-16 19:50:22.001	39.002361200	-76.876370000	0.0		
T	2023-09-16 19:50:23.001	39.002323700	-76.876429000	0.0		
T	2023-09-16 19:50:24.001	39.002282000	-76.876486500	0.0		
T	2023-09-16 19:50:25	39.002282000	-76.876486500	0.0		
T	2023-09-16 19:50:26.001	39.002211900	-76.876599300	0.0		
T	2023-09-16 19:50:27	39.002180000	-76.876660100	0.0		
T	2023-09-16 19:50:28.001	39.002144000	-76.876722600	0.0		
T	2023-09-16 19:50:29	39.002110600	-76.876787700	0.0		
T	2023-09-16 19:50:30.001	39.002075600	-76.876850000	0.0		
T	2023-09-16 19:50:31	39.002041000	-76.876912600	0.0		
T	2023-09-16 19:50:32.001	39.002005000	-76.876963100	0.0		
T	2023-09-16 19:50:33.002	39.001966300	-76.877004200	0.0		
T	2023-09-16 19:50:34.001	39.001923200	-76.877029900	0.0		
T	2023-09-16 19:50:35.001	39.001881900	-76.877050200	0.0		
T	2023-09-16 19:50:36.001	39.001843600	-76.877062200	0.0		
T	2023-09-16 19:50:37.001	39.001808400	-76.877070300	0.0		
T	2023-09-16 19:50:38.001	39.001772400	-76.877073600	0.0		
T	2023-09-16 19:50:39.001	39.001736800	-76.877083600	0.0		
T	2023-09-16 19:50:40	39.001707700	-76.877090200	0.0		
T	2023-09-16 19:50:41.001	39.001675800	-76.877099900	0.0		
T	2023-09-16 19:50:42.001	39.001643300	-76.877108800	0.0		
T	2023-09-16 19:50:43.001	39.001607000	-76.877120500	0.0		
T	2023-09-16 19:50:44	39.001579900	-76.877130900	0.0		
T	2023-09-16 19:50:45.001	39.001579900	-76.877130900	0.0		
T	2023-09-16 19:50:46.001	39.001531300	-76.877141400	0.0		
T	2023-09-16 19:50:47.001	39.001503000	-76.877161800	0.0		
T	2023-09-16 19:50:48.001	39.001503000	-76.877161800	0.0		
T	2023-09-16 19:50:49.001	39.001480800	-76.877215700	0.0		
T	2023-09-16 19:50:50.001	39.001476500	-76.877244100	0.0		
T	2023-09-16 19:50:51.002	39.001460800	-76.877275600	0.0		
T	2023-09-16 19:50:52	39.001440900	-76.877321200	0.0		
T	2023-09-16 19:50:53.002	39.001440900	-76.877321200	0.0		
